@relation C:\Users\Mishel\Desktop\SADPRACTICA4\DATOS\sms_spam\sms_spam\ 

@attribute id NUMERIC
@attribute text string
@attribute class {ham,spam}

@data
341,'Can you let me know details of fri when u find out cos Im not in tom or fri. mentionned chinese. Thanks',ham	
342,'Haha, my friend tyler literally just asked if you could get him a dubsack',ham	
343,'G says you never answer your texts, confirm/deny',ham	
344,'When you are big..| God will bring success.',ham	
345,'I hope you arnt pissed off but id would really like to see you tomorrow. Love me xxxxxxxxxxxxxX',ham	
346,'	Do you want a new Video phone? 600 anytime any network mins 400 Inclusive Video calls AND downloads 5 per week Free delTOMORROW call 08002888812 or reply NOW',spam
347,'	Id like to tell you my deepest darkest fantasies. Call me 09094646631 just 60p/min. To stop texts call 08712460324 (nat rate)',spam
348,'	Fancy a shag? I do.Interested? sextextuk.com txt XXUK SUZY to 69876. Txts cost 1.50 per msg. TnCs on website. X',spam
349,'Sorry, Ill call later in meeting',ham	
350,'Also wheres the piece',ham	
351,'	Text PASS to 69669 to collect your polyphonic ringtones. Normal gprs charges apply only. Enjoy your tones',spam
352,'Omg I want to scream. I weighed myself and I lost more weight! Woohoo!',ham	
353,'	Are you unique enough? Find out from 30th August. www.areyouunique.co.uk',spam
354,'Well keep in mind Ive only got enough gas for one more round trip barring a sudden influx of cash',ham	
355,'Sounds better than my evening im just doing my costume. Im not sure what time i finish tomorrow but i will txt you at the end.',ham	
356,'Haha... Sounds crazy, dunno can tahan anot...',ham	
357,'You are always putting your business out there. You put pictures of your ass on facebook. You are one of the most open people ive ever met. Why would i think a picture of your room would hurt you, make you feel violated.',ham	
358,'Thanks for yesterday sir. You have been wonderful. Hope you enjoyed the burial. MojiBiola',ham	
359,'The gas station is like a block away from my house, youll drive right by it since armenia ends at swann and you have to take howard',ham	
360,'Want to send me a virtual hug?... I need one',ham	
361,'K do I need a login or anything',ham	
362,'Actually I decided I was too hungry so I havent left yet :V',ham	
363,'Ok lor...',ham	
364,'Just checked out, heading out to drop off my stuff now',ham	
365,'Im going out to buy mums present ar.',ham	
366,'Okay lor... Will they still let us go a not ah? Coz they will not know until later. We drop our cards into the box right?',ham	
367,'Text her. If she doesnt reply let me know so i can have her log in',ham	
368,'We have sent JD for Customer Service cum Accounts Executive to ur mail id, For details contact us',ham	
369,'	As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a £1500 Bonus Prize, call 09066364589',spam
370,'The baskets gettin full so I might be by tonight',ham	
371,'They released vday shirts and when u put it on it makes your bottom half naked instead of those white underwear.',ham	
372,'"NONE!NOWHERE IKNO DOESDISCOUNT!SHITINNIT"',ham	
373,'	YOUR CHANCE TO BE ON A REALITY FANTASY SHOW call now = 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national = rate call',spam
374,'	Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066',spam
375,'Ill call u 2mrw at ninish, with my address that icky American freek wont stop callin me 2 bad Jen k eh?',ham	
376,'Im so in love with you. Im excited each day i spend with you. You make me so happy.',ham	
377,'So wats da decision?',ham	
378,'Not really dude, have no friends im afraid :(',ham	
379,'	You have been specially selected to receive a "3000 award! Call 08712402050 BEFORE the lines close. Cost 10ppm. 16+. T&Cs apply. AG Promo',spam
380,'X2  &lt;#&gt; . Are you going to get that',ham	
381,'No. On the way home. So if not for the long dry spell the season would have been over',ham	
382,'Really do hope the work doesnt get stressful. Have a gr8 day.',ham	
383,'No. Its not specialisation. Can work but its slave labor. Will look for it this month sha cos no shakara 4 beggar.',ham	
384,'K.k:)apo k.good movie.',ham	
385,'(That said can you text him one more time?)',ham	
386,'You said to me before i went back to bed that you cant sleep for anything.',ham	
387,'MY NEW YEARS EVE WAS OK. I WENT TO A PARTY WITH MY BOYFRIEND. WHO IS THIS SI THEN HEY',ham	
388,'Ill talk to the others and probably just come early tomorrow then',ham	
389,'Oh ok..',ham	
390,'S.i think he is waste for rr..',ham	
391,'Watching tv lor... Y she so funny we bluff her 4 wat. Izzit because she thk its impossible between us?',ham	
392,'Be happy there. I will come after noon',ham	
393,'O i played smash bros  &lt;#&gt;  religiously.',ham	
394,'LOOK AT AMY URE A BEAUTIFUL, INTELLIGENT WOMAN AND I LIKE U A LOT. I KNOW U DONT LIKE ME LIKE THAT SO DONT WORRY.',ham	
395,'Ive been searching for the right words to thank you for this breather. I promise i wont take your help for granted and will fulfil my promise. You have been wonderful and a blessing at all times.',ham	
396,'	Double Mins & Double Txt & 1/2 price Linerental on Latest Orange Bluetooth mobiles. Call MobileUpd8 for the very latest offers. 08000839402 or call2optout/LF56',spam
397,'Sorry, was in the bathroom, sup',ham	
398,'Have you had a good day? Mine was really busy are you up to much tomorrow night?',ham	
399,'Holy living christ what is taking you so long',ham	
400,'Umma. Did she say anything',ham	
401,'	PRIVATE! Your 2003 Account Statement for 07973788240 shows 800 un-redeemed S. I. M. points. Call 08715203649 Identifier Code: 40533 Expires 31/10/04',spam
402,'Hey babe, my friend had to cancel, still up for a visit ?',ham	
403,'I sent them. Do you like?',ham	
404,'No rushing. Im not working. Im in school so if we rush we go hungry.',ham	
405,'	85233 FREE>Ringtone!Reply REAL',spam
406,'Are you sure you dont mean "get here, we made you hold all the weed"',ham	
407,'Annoying isnt it.',ham	
408,'No he didnt. Spring is coming early yay!',ham	
409,'Maybe you should find something else to do instead???',ham	
410,'I know you are serving. I mean what are you doing now.',ham	
411,'i felt so...not any conveying reason.. Ese he... What about me?',ham	
412,'Wnevr i wana fal in luv vth my books, My bed fals in luv vth me..! . Yen madodu, nav pretsorginta, nammanna pretsovru important alwa....!!:) Gud eveB-).',ham	
413,'I dun believe u. I thk u told him.',ham	
414,'Or I guess  &lt;#&gt;  min',ham	
415,'Simply sitting and watching match in office..',ham	
416,'The monthly amount is not that terrible and you will not pay anything till 6months after finishing school.',ham	
417,'But am going to college pa. What to do. are else ill come there it self. Pa.',ham	
418,'Ok... C ya...',ham	
419,'A boy was late 2 home. His father: "POWER OF FRNDSHIP"',ham	
420,'Yo, you at jp and hungry like a mofo?',ham	
421,'Wylie update: my weed dealer carlos went to freedom and had a class with lunsford',ham	
422,'Night night, see you tomorrow',ham	
423,'Did u see what I posted on your Facebook?',ham	
424,'Shuhui say change 2 suntec steamboat? U noe where? Where r u now?',ham	
425,'&lt;#&gt;  is fast approaching. So, Wish u a very Happy New Year Happy Sankranti Happy republic day Happy Valentines Day Happy Shivratri Happy Ugadi Happy Fools day Happy May Day Happy Independence Day, Happy Friendship,Mother,Father,Teachers,Childrens Day, &amp; HAPPY BIRTHDAY 4 U. Happy Ganesh festival Happy Dasara Happy Diwali Happy Christmas  &lt;#&gt;  Good Mornings Afternoons, Evenings Nights. RememberI AM the first to WISHING U ALL THESE...yours Raj',ham	
426,'Somebody set up a website where you can play hold em using eve online spacebucks',ham	
427,'	Bought one ringtone and now getting texts costing 3 pound offering more tones etc',spam
428,'	Text82228>> Get more ringtones, logos and games from www.txt82228.com. Questions: info@txt82228.co.uk',spam
429,'Hahaha..use your brain dear',ham	
430,'Aah bless! Hows your arm?',ham	
431,'You have got tallent but you are wasting.',ham	
432,'	07732584351 - Rodger Burns - MSG = We tried to call you re your reply to our sms for a free nokia mobile + free camcorder. Please call now 08000930705 for delivery tomorrow',spam
433,'She.s good. She was wondering if you wont say hi but she.s smiling now. So how are you coping with the long distance',ham	
434,'But im surprised she still can guess right lor...',ham	
435,'Ok enjoy . R u there in home.',ham	
436,'Height of Confidence: All the Aeronautics professors wer calld &amp; they wer askd 2 sit in an aeroplane. Aftr they sat they wer told dat the plane ws made by their students. Dey all hurried out of d plane.. Bt only 1 didnt move... He said:"if it is made by my students,this wont even start........ Datz confidence..',ham	
437,'Message:some text missing* Sender:Name Missing* *Number Missing *Sent:Date missing *Missing U a lot thats y everything is missing sent via fullonsms.com',ham	
438,'Im aight. Wats happening on your side.',ham	
439,'	Free entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&Cs apply 08452810073 for details 18+',spam
440,'Still chance there. If you search hard you will get it..let have a try :)',ham	
441,'Oh:)as usual vijay film or its different?',ham	
442,'	FROM 88066 LOST £12 HELP',spam
443,'I am back. Bit long cos of accident on a30. Had to divert via wadebridge.I had a brilliant weekend thanks. Speak soon. Lots of love',ham	
444,'Ill let you know when it kicks in',ham	
445,'New Theory: Argument wins d SITUATION, but loses the PERSON. So dont argue with ur friends just.. . . . kick them &amp; say, Im always correct.!',ham	
446,'Ok',ham	
447,'Whenevr ur sad, Whenevr ur gray, Remembr im here 2 listn 2 watevr u wanna say, Jus walk wid me a little while,&amp; I promise Ill bring back ur smile.:-)',ham	
448,'I cant pick the phone right now. Pls send a message',ham	
449,'Sorry. You never hear unless you book it. One was kinda a joke--thet were really looking for skinny white girls. The other was one line--you can only do so much on camera with that. Something like that theyre casting on the look.',ham	
450,'Those were my exact intentions',ham	
451,'Whats the staff name who is taking class for us?',ham	
452,'K...k...yesterday i was in cbe .',ham	
453,'Okay name ur price as long as its legal! Wen can I pick them up? Y u ave x ams xx',ham	
454,'The LAY MAN! Just to let you know you are missed and thought off. Do have a great day. And if you can send me bimbo and ugos numbers, ill appreciate. Safe',ham	
455,'	Filthy stories and GIRLS waiting for your',spam
456,'Yesterday its with me only . Now am going home.',ham	
457,'	We tried to contact you re your reply to our offer of a Video Handset? 750 anytime networks mins? UNLIMITED TEXT? Camcorder? Reply or call 08000930705 NOW',spam
458,'Ü still got lessons?  Ü in sch?',ham	
459,'Whens your radio show?',ham	
460,'Old Orchard near univ. How about you?',ham	
461,'Thanx a lot 4 ur help!',ham	
462,'U 2.',ham	
463,'2marrow only. Wed at  &lt;#&gt;  to 2 aha.',ham	
464,'Alright i have a new goal now',ham	
465,'Er mw im filled tuth is aight',ham	
466,'	Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days.',spam
467,'Aiyah sorry lor... I watch tv watch until i forgot 2 check my phone.',ham	
468,'	Gr8 new service - live sex video chat on your mob - see the sexiest dirtiest girls live on ur phone - 4 details text horny to 89070 to cancel send STOP to 89070',spam
469,'Huh y lei...',ham	
470,'7 wonders in My WORLD 7th You 6th Ur style 5th Ur smile 4th Ur Personality 3rd Ur Nature 2nd Ur SMS and 1st "Ur Lovely Friendship"... good morning dear',ham	
471,'	Bored of speed dating? Try SPEEDCHAT, txt SPEEDCHAT to 80155, if you dont like em txt SWAP and get a new chatter! Chat80155 POBox36504W45WQ 150p/msg rcd 16',spam
472,'Nokia phone is lovly..',ham	
473,'	T-Mobile customer you may now claim your FREE CAMERA PHONE upgrade & a pay & go sim card for your loyalty. Call on 0845 021 3680.Offer ends 28thFeb.T&Cs apply',spam
474,'Will do. Have a good day',ham	
475,'Its normally hot mail. Com you see!',ham	
476,'Yeah why not, is the gang all ready',ham	
477,'No pic. Please re-send.',ham	
478,'Just got up. have to be out of the room very soon. …. i hadnt put the clocks back til at 8 i shouted at everyone to get up and then realised it was 7. wahay. another hour in bed.',ham	
479,'U reach orchard already? U wan 2 go buy tickets first?',ham	
480,'No no:)this is kallis home ground.amla home town is durban:)',ham	
481,'Its a part of checking IQ',ham	
482,'Can ü call me at 10:10 to make sure dat ive woken up...',ham	
483,'We live in the next  &lt;#&gt; mins',ham	
484,'Just making dinner, you ?',ham	
485,'	Ringtone Club: Get the UK singles chart on your mobile each week and choose any top quality ringtone! This message is free of charge.',spam
486,'Alrite jod hows the revision goin? Keris bin doin a smidgin. N e way u wanna cum over after college?xx',ham	
487,'Hey mr whats the name of that bill brison book the one about language and words ',ham	
488,'I cant pick the phone right now. Pls send a message',ham	
489,'Hi ....My engagement has been fixd on  &lt;#&gt; th of next month. I know its really shocking bt....hmm njan vilikkam....t ws al of a sudn;-(.',ham	
490,'Neither [in sterm voice] - im studying. All fine with me! Not sure the  thing will be resolved, tho. Anyway. Have a fab hols',ham	
491,'Yup n her fren lor. Im meeting my fren at 730.',ham	
492,'Thought praps you meant another one. Goodo! Ill look tomorrow ',ham	
493,'Haf u found him? I feel so stupid da v cam was working.',ham	
494,'If i not meeting ü all rite then ill go home lor. If ü dun feel like comin its ok.',ham	
